c FILE			: 2_9.txt
a 61 342 56
a 495 51 42
a 83 485 79
a 249 89 42
a 361 272 97
a 306 235 78
a 380 203 90
a 120 317 33
a 256 208 18
a 373 464 0
a 466 465 59
a 435 466 61
a 454 249 50
a 487 209 52
a 299 456 43
a 472 84 59
a 296 421 3
a 26 196 58
a 284 77 6
a 394 166 18
a 11 255 92
a 474 339 67
a 12 395 58
a 379 425 7
a 133 405 75
a 148 123 18
a 27 275 81
a 358 21 83
a 419 24 63
a 129 93 54
a 110 254 67
a 473 405 68
a 485 226 9
a 274 247 60
a 321 262 63
a 234 373 82
a 444 482 92
a 455 421 62
a 193 32 79
a 23 509 13
a 321 417 16
a 6 215 3
a 301 483 36
a 48 159 87
a 219 145 96
a 205 59 66
a 297 358 24
a 338 303 19
a 76 413 55
a 184 432 30
a 397 408 60
a 341 429 54
a 217 346 88
a 276 328 70
a 67 364 46
a 338 399 24
a 68 210 95
a 278 252 20
a 106 275 18
a 382 401 63
a 424 497 9
a 248 199 28
a 84 392 90
a 171 381 80
a 31 306 10
a 62 119 50
a 473 450 50
a 61 38 54
a 308 274 4
a 489 263 77
a 481 426 97
a 119 172 74
a 6 47 14
a 176 373 2
a 355 321 94
a 32 135 75
a 224 264 24
a 345 291 49
a 210 100 9
a 71 298 70
a 342 381 52
a 173 441 40
a 497 24 31
a 188 178 76
a 300 404 3
a 353 126 31
a 255 100 92
a 385 317 77
a 280 148 38
a 31 187 50
a 217 152 15
a 328 134 41
a 10 350 95
a 249 247 44
a 260 53 96
a 191 68 88
a 449 479 58
a 428 485 0
a 233 215 71
a 42 172 39
a 504 426 34
a 368 126 59
a 62 436 82
a 200 328 32
a 482 325 50
a 340 175 83
a 205 192 17
a 270 146 75
a 403 240 91
a 82 444 57
a 311 137 38
a 435 274 30
a 448 131 13
a 53 470 56
a 339 288 67
a 36 440 1
a 409 171 21
a 78 104 61
a 324 445 34
a 166 415 62
a 208 275 78
a 485 481 90
a 202 183 52
a 355 476 20
a 118 469 61
a 414 357 40
a 292 118 84
a 442 23 79
a 464 265 89
a 38 477 60
a 146 496 17
a 443 437 57
a 144 101 91
a 50 503 98
a 132 14 86
a 311 57 68
a 217 475 58
a 309 440 30
a 221 294 2
a 502 477 20
a 130 251 86
a 107 238 84
a 55 476 19
a 120 326 0
a 56 374 3
a 132 255 41
a 362 336 54
a 94 111 50
a 225 182 46
a 162 3 34
a 364 166 99
a 180 510 34
a 488 118 38
a 113 497 26
a 485 495 66
a 56 427 72
a 86 187 1
a 8 18 83
a 460 410 47
a 42 373 77
a 481 199 59
a 189 89 98
a 413 84 40
a 334 438 59
a 31 387 43
a 40 189 77
a 1 105 30
a 498 195 68
a 423 248 50
a 79 98 47
a 419 421 89
a 323 88 12
a 254 375 43
a 449 100 35
a 58 421 24
a 206 344 13
a 129 293 34
a 260 152 53
a 286 258 98
a 134 199 89
a 488 296 42
a 259 224 48
a 341 235 11
a 398 326 36
a 51 235 6
a 348 387 21
a 293 431 65
a 115 326 3
a 2 254 96
a 68 29 74
a 276 67 69
a 100 310 40
a 208 225 68
a 94 83 80
a 319 49 67
a 43 126 39
a 62 336 77
a 240 282 39
a 509 507 26
a 310 64 70
a 262 432 30
a 319 393 89
a 120 179 89
a 144 128 21
a 198 481 37
a 503 453 82
a 474 197 44
a 312 66 51
a 178 409 18
a 313 319 84
a 441 237 13
a 71 315 47
a 222 8 50
a 509 18 58
a 284 329 77
a 511 445 0
a 87 309 40
a 437 224 30
a 468 357 77
a 100 196 95
a 156 449 28
a 342 145 91
a 426 343 37
a 198 69 1
a 136 336 96
a 411 444 34
a 411 362 77
a 390 340 23
a 358 293 23
a 286 375 99
a 414 409 26
a 6 86 10
a 93 103 80
a 145 214 34
a 474 270 99
a 253 213 43
a 66 422 22
a 57 435 8
a 251 380 97
a 10 507 94
a 396 75 75
a 437 263 19
a 235 331 73
a 367 24 11
a 130 428 83
a 261 207 63
a 494 482 82
a 55 89 69
a 206 316 21
a 263 456 27
a 196 496 95
a 21 64 43
a 421 1 14
a 319 274 96
a 116 236 43
a 182 473 35
a 245 82 4
a 166 457 71
a 175 214 35
a 487 234 60
a 232 108 59
a 295 207 6
a 11 143 13
a 339 466 5
a 25 340 7
a 31 116 34
a 359 110 94
a 69 375 31
a 11 251 11
a 415 460 91
a 285 24 66
a 479 376 84
a 474 403 82
a 411 298 20
a 221 435 39
a 94 421 11
a 344 305 60
a 119 468 26
a 129 421 22
a 234 486 56
a 90 332 32
a 67 262 47
a 409 61 69
a 342 220 38
a 325 368 63
a 351 140 98
a 284 43 71
a 205 226 6
a 321 453 96
a 12 219 21
a 391 84 66
a 157 435 96
a 278 408 31
a 255 188 98
a 154 70 45
a 66 368 90
a 49 255 45
a 359 222 22
a 459 283 82
a 230 361 49
a 271 319 2
a 507 329 76
a 488 36 69
a 208 149 55
a 337 68 15
a 40 234 28
a 137 73 89
a 356 484 72
a 497 164 70
a 286 451 67
a 172 228 63
a 411 236 23
a 454 498 17
a 54 501 32
a 424 4 58
a 91 266 68
a 409 479 52
a 381 372 8
a 60 121 43
a 12 142 75
a 251 509 99
a 372 176 91
a 63 127 63
a 325 369 72
a 323 291 91
a 505 150 93
a 65 56 35
a 130 471 99
a 338 423 30
a 466 410 21
a 273 176 21
a 257 503 20
a 267 258 49
a 266 478 41
a 280 319 56
a 380 175 26
a 501 400 61
a 252 430 22
a 53 358 38
a 6 15 58
a 230 366 18
a 101 189 51
a 46 74 79
a 393 73 43
a 8 314 48
a 488 32 73
a 297 160 7
a 351 222 36
a 358 184 54
a 241 44 32
a 476 448 59
a 264 48 57
a 411 378 65
a 67 163 90
a 192 334 32
a 298 199 35
a 168 478 97
a 163 467 13
a 473 472 59
a 149 219 39
a 62 69 5
a 453 191 29
a 434 341 26
a 324 394 62
a 95 263 54
a 99 28 38
a 369 96 78
a 433 503 10
a 388 305 48
a 479 20 44
a 369 375 25
a 187 6 17
a 334 434 10
a 4 427 55
a 432 96 35
a 42 264 37
a 427 197 27
a 104 75 29
a 86 32 23
a 385 10 42
a 489 147 81
a 280 298 6
a 25 205 97
a 417 69 14
a 299 170 64
a 416 44 63
a 139 426 33
a 133 489 52
a 258 329 1
a 124 451 33
a 375 289 17
a 181 365 80
a 69 433 9
a 196 117 57
a 33 332 3
a 7 494 43
a 444 488 73
a 389 89 75
a 211 91 53
a 317 152 23
a 2 206 11
a 238 136 14
a 424 303 24
a 412 431 56
a 453 219 44
a 193 320 93
a 471 432 54
a 375 482 36
a 471 300 6
a 322 331 49
a 170 124 12
a 80 296 55
a 493 176 9
a 170 114 1
a 159 84 14
a 81 27 85
a 183 209 35
a 316 398 22
a 335 26 67
a 42 84 70
a 357 159 20
a 5 75 16
a 490 285 15
a 280 429 32
a 456 397 84
a 409 392 47
a 364 351 70
a 316 415 41
a 459 174 49
a 399 367 22
a 335 254 96
a 196 430 39
a 126 22 46
a 82 480 6
a 430 471 26
a 134 117 36
a 423 505 58
a 338 343 61
a 191 462 16
a 223 63 6
a 146 424 61
a 412 479 50
a 370 250 22
a 10 329 70
a 482 121 1
a 178 466 23
a 351 102 69
a 202 82 72
a 133 505 0
a 90 437 30
a 481 221 92
a 63 106 44
a 351 182 49
a 189 177 92
a 174 342 18
a 155 369 61
a 292 329 70
a 81 312 21
a 318 348 24
a 440 510 26
a 315 61 37
a 248 79 52
a 134 135 98
a 300 217 82
a 156 413 77
a 90 359 83
a 26 446 52
a 511 177 7
a 62 399 80
a 2 409 55
a 102 207 58
a 150 366 44
a 273 409 87
a 512 64 94
a 26 39 93
a 141 10 53
a 181 220 13
a 385 424 8
a 237 101 93
a 295 426 30
a 104 484 72
a 486 284 56
a 422 464 46
a 149 422 74
a 390 256 48
a 82 241 23
a 279 101 62
a 69 354 32
a 486 180 45
a 228 248 45
a 2 302 30
a 387 2 77
a 1 404 68
a 278 5 10
a 309 214 53
a 471 178 81
a 482 385 54
a 52 261 69
a 469 435 57
a 123 425 29
a 492 200 79
a 507 38 73
a 5 92 51
a 482 451 70
a 194 247 20
a 14 393 13
a 487 251 12
a 445 222 64
a 89 315 47
a 38 374 80
a 443 10 55
a 92 249 82
a 323 257 17
a 310 50 24
a 16 21 51
a 447 202 57
a 194 218 56
a 83 169 17
a 426 186 37
a 358 482 48
a 166 292 5
a 1 369 84
a 325 28 8
a 314 131 19
a 400 169 83
a 395 296 66
a 463 173 6
a 357 71 11
a 156 45 32
a 357 31 45
a 111 118 19
a 349 477 86
a 286 263 76
a 123 118 7
a 291 305 94
a 53 70 67
a 179 269 54
a 232 110 13
a 265 467 61
a 263 53 48
a 469 431 42
a 362 201 86
a 28 268 37
a 245 262 48
a 433 163 15
a 40 313 2
a 97 64 64
a 274 418 60
a 77 200 94
a 234 431 46
a 435 126 41
a 188 212 57
a 191 379 33
a 448 25 35
a 27 143 26
a 510 372 56
a 103 173 87
a 368 508 15
a 236 119 24
a 267 235 12
a 82 373 27
a 128 442 89
a 440 470 84
a 275 347 76
a 24 504 15
a 58 248 6
a 443 377 90
a 186 507 40
a 249 455 23
a 378 180 41
a 427 405 60
a 402 140 89
a 308 300 79
a 55 270 65
a 318 256 20
a 396 284 33
a 485 433 37
a 256 491 75
a 374 290 68
a 74 32 13
a 97 213 56
a 179 434 24
a 55 184 19
a 328 325 43
a 466 331 25
a 284 113 82
a 251 44 48
a 179 485 76
a 63 242 19
a 167 151 14
a 276 232 46
a 276 419 68
a 174 113 74
a 387 420 44
a 356 496 60
a 469 7 59
a 370 69 96
a 46 348 99
a 167 266 92
a 116 35 57
a 75 253 18
a 429 423 81
a 185 342 1
a 147 234 9
a 171 409 2
a 508 387 69
a 369 335 77
a 242 201 19
a 3 495 13
a 61 386 83
a 433 348 47
a 375 485 56
a 11 485 86
a 26 284 12
a 382 415 19
a 478 168 36
a 509 48 13
a 378 442 12
a 363 84 28
a 101 407 35
a 326 85 11
a 375 81 19
a 191 314 50
a 318 240 91
a 317 447 28
a 409 503 74
a 80 374 68
a 314 5 4
a 325 225 76
a 106 134 45
a 60 91 73
a 296 191 71
a 505 178 60
a 233 114 65
a 152 176 34
a 321 332 16
a 213 299 14
a 131 78 48
a 94 164 31
a 12 289 56
a 294 195 2
a 291 353 43
a 21 365 85
a 497 383 45
a 53 346 9
a 270 177 15
a 148 126 84
a 414 294 7
a 352 307 57
a 260 17 3
a 340 110 36
a 85 181 55
a 172 135 53
a 333 189 83
a 175 379 15
a 3 354 10
a 319 471 16
a 228 427 63
a 383 355 34
a 325 363 33
a 366 203 73
a 232 48 12
a 137 239 0
a 250 387 23
a 146 396 15
a 92 430 82
a 351 385 93
a 263 236 90
a 428 497 64
a 315 77 28
a 282 185 87
a 488 423 34
a 254 109 91
a 462 7 84
a 111 65 89
a 110 438 5
a 59 351 95
a 308 218 48
a 378 39 66
a 62 358 44
a 362 270 43
a 127 131 94
a 466 480 72
a 338 180 53
a 112 71 75
a 192 139 10
a 137 102 52
a 299 308 85
a 135 85 22
a 299 35 39
a 150 180 70
a 297 421 6
a 90 347 64
a 245 262 9
a 29 250 20
a 322 127 76
a 426 422 23
a 326 319 86
a 390 15 56
a 466 436 74
a 106 136 92
a 52 118 11
a 384 432 76
a 58 183 40
a 273 281 43
a 420 293 97
a 24 306 92
a 453 227 51
a 495 284 83
a 324 373 82
a 299 415 53
a 300 227 69
a 125 495 21
a 210 319 26
a 12 6 6
a 507 306 79
a 46 306 37
a 384 323 39
a 8 450 45
a 214 50 52
a 94 387 70
a 43 227 71
a 33 175 52
a 320 145 59
a 250 457 36
a 237 331 25
a 471 183 85
a 393 342 97
a 26 256 96
a 182 395 20
a 31 378 29
a 190 179 36
a 293 141 19
a 365 309 93
a 100 504 84
a 413 6 52
a 90 63 97
a 407 270 86
a 403 289 24
a 173 160 14
a 187 318 8
a 330 447 88
a 250 171 34
a 207 146 86
a 438 266 11
a 286 148 29
a 48 104 49
a 304 165 5
a 77 164 95
a 319 42 1
a 3 302 20
a 56 498 44
a 141 372 92
a 102 302 14
a 301 78 58
a 348 213 76
a 244 152 80
a 10 50 85
a 233 379 13
a 183 261 48
a 2 218 70
a 199 106 73
a 323 256 31
a 463 24 85
a 25 460 56
a 412 489 23
a 146 486 92
a 407 163 17
a 412 198 78
a 263 238 60
a 26 456 10
a 426 109 6
a 224 198 90
a 251 92 23
a 42 443 32
a 346 406 88
a 491 374 19
a 143 131 59
a 321 379 22
a 333 154 5
a 135 156 51
a 260 54 52
a 270 385 66
a 229 236 7
a 104 337 11
a 190 299 31
a 471 329 87
a 404 224 91
a 335 258 31
a 389 51 90
a 275 330 57
a 253 22 76
a 334 245 27
a 353 254 84
a 421 100 95
a 369 271 56
a 39 26 22
a 371 38 33
a 433 101 84
a 262 300 1
a 248 66 44
a 104 141 87
a 131 325 30
a 500 347 37
a 279 106 8
a 243 385 64
a 178 466 88
a 511 125 14
a 409 279 7
a 457 339 83
a 142 166 59
a 161 180 38
a 347 191 78
a 26 116 29
a 126 318 68
a 349 333 25
a 124 299 18
a 398 355 98
a 83 134 6
a 264 398 38
a 380 365 56
a 264 255 30
a 16 155 64
a 42 109 36
a 468 222 59
a 390 146 79
a 370 500 96
a 201 15 7
a 424 44 72
a 231 8 95
a 178 497 61
a 271 430 27
a 416 62 55
a 83 232 75
a 347 112 56
a 207 131 85
a 161 28 99
a 114 398 73
a 370 86 80
a 128 333 74
a 266 7 74
a 61 93 41
a 7 370 39
a 499 503 59
a 178 60 4
a 420 331 17
a 286 401 85
a 217 132 76
a 283 264 96
a 506 291 89
a 12 406 93
a 3 292 33
a 490 267 2
a 76 470 83
a 302 477 29
a 67 85 56
a 498 160 70
a 363 327 56
a 14 409 93
a 331 207 19
a 324 365 50
a 168 413 28
a 104 506 16
a 96 195 99
a 473 72 71
a 368 258 46
a 483 222 14
a 183 198 77
a 307 405 93
a 296 327 6
a 501 140 44
a 178 39 58
a 102 480 93
a 270 234 21
a 64 19 90
a 346 221 0
a 396 450 19
a 178 27 51
a 287 36 45
a 451 324 96
a 499 484 16
a 402 248 81
a 507 337 68
a 211 183 66
a 338 324 72
a 425 42 19
a 163 74 33
a 432 387 33
a 169 248 67
a 410 194 33
a 496 16 41
a 323 210 77
a 204 3 48
a 205 107 76
a 181 57 91
a 510 52 58
a 24 16 84
a 29 305 53
a 418 68 37
a 63 502 94
a 279 240 44
a 202 411 78
a 427 323 88
a 138 65 15
a 449 385 48
a 166 33 44
a 169 306 9
a 289 355 33
a 32 109 70
a 353 500 13
a 167 216 44
a 153 130 53
a 224 379 66
a 264 110 56
a 292 306 74
a 98 353 69
a 40 52 35
a 249 193 98
a 202 349 22
a 76 321 4
a 429 390 37
a 350 498 97
a 29 371 67
a 255 186 19
a 129 284 32
a 110 71 85
a 323 165 55
a 89 352 63
a 265 450 94
a 200 129 73
a 250 47 61
a 14 3 58
a 263 96 21
a 449 120 13
a 78 297 17
a 331 242 46
a 153 194 77
a 360 289 77
a 336 364 76
a 67 471 75
a 301 480 27
a 121 109 38
a 216 458 39
a 214 11 62
a 388 64 18
a 84 476 96
a 91 380 71
a 54 457 5
a 445 250 41
a 18 499 65
a 495 438 6
a 40 444 66
a 267 10 27
a 154 494 81
a 251 458 78
a 237 359 12
a 449 382 60
a 51 283 74
a 480 305 65
a 250 118 28
a 143 151 87
a 168 158 29
a 235 354 91
a 146 101 62
a 260 185 29
a 318 272 69
a 479 302 82
a 487 105 34
a 379 125 67
a 326 327 19
a 25 253 41
a 50 351 22
a 465 484 9
a 236 27 60
a 114 350 79
a 446 247 27
a 142 419 54
a 282 495 6
a 336 379 55
a 142 101 77
a 291 132 2
a 389 402 64
a 339 371 87
a 391 172 98
a 278 423 58
a 507 269 17
a 130 376 96
a 323 121 62
a 363 438 10
a 486 205 11
a 32 498 97
a 114 407 65
a 372 96 46
a 38 231 43
a 130 283 60
a 134 189 22
a 122 134 82
a 16 98 45
a 469 172 52
a 490 158 22
a 35 329 83
a 504 246 20
a 242 54 55
a 380 342 76
a 257 374 84
a 420 268 85
a 299 239 33
a 324 193 40
a 134 463 53
a 6 31 9
a 374 311 23
a 306 466 36
a 205 44 75
a 219 236 60
a 244 221 3
a 377 109 74
a 92 223 26
a 308 42 17
a 136 101 14
a 353 95 9
a 326 272 52
a 155 379 95
a 44 412 89
a 344 450 54
a 42 40 24
a 98 222 85
a 35 192 13
a 281 341 82
a 23 207 33
a 140 358 54
a 57 434 43
a 7 233 28
a 101 248 70
a 419 376 16
a 302 218 40
a 231 306 48
a 16 155 27
a 188 446 60
a 322 258 73
a 336 319 20
a 400 428 76
a 91 101 85
a 494 91 49
a 383 179 12
a 492 459 57
a 410 193 22
a 45 66 61
a 178 454 76
a 28 284 15
a 155 201 94
a 289 188 90
a 511 27 36
a 157 122 44
a 277 446 38
a 348 151 52
a 278 329 81
a 228 476 27
a 250 2 1
a 127 22 27
a 165 436 9
a 428 228 11
a 180 24 29
a 394 190 23
a 427 77 81
a 262 101 8
a 202 252 35
a 337 313 45
a 504 305 95
a 483 451 82
a 150 141 67
a 499 189 74
a 374 179 18
a 432 355 13
a 128 151 93
a 231 148 1
a 506 332 26
a 342 431 42
a 353 223 91
a 162 335 8
a 452 324 70
a 22 496 57
a 47 188 38
a 216 413 43
a 460 160 40
a 408 405 9
a 289 29 57
a 348 395 53
a 196 83 73
a 37 423 84
a 65 94 74
a 39 123 15
a 106 379 56
a 117 47 69
a 429 30 84
a 304 218 94
a 434 276 15
a 508 126 95
a 191 426 21
a 25 349 93
a 75 336 66
a 416 399 10
a 201 179 44
a 205 367 32
a 410 291 0
a 187 159 33
a 193 437 80
a 297 147 26
a 343 445 49
a 362 163 95
a 198 384 29
a 260 172 19
a 471 456 94
a 408 289 84
a 161 275 80
a 302 288 23
a 242 379 90
a 229 81 88
a 129 80 69
a 44 16 75
a 503 433 78
a 392 174 47
a 506 444 39
a 410 24 14
a 234 366 79
a 382 461 80
a 493 209 52
a 41 221 49
a 127 140 5
a 174 496 49
a 149 323 31
a 44 459 37
a 206 181 97
a 193 308 24
a 143 398 21
a 466 309 81
a 329 124 29
a 222 357 58
a 398 84 49
a 378 512 66
a 50 433 6
a 298 455 57
a 414 152 19
a 121 59 58
a 130 72 31
a 509 55 41
a 11 154 6
a 260 379 95
a 78 423 41
a 331 20 82
a 427 193 30
a 329 508 80
a 99 402 15
a 481 466 10
a 405 90 90
a 351 503 61
a 248 202 57
a 446 361 26
a 431 491 29
a 364 281 65
a 180 198 90
a 273 481 52
a 164 81 29
a 326 481 2
a 373 26 71
a 116 189 91
a 293 510 40
a 308 191 93
a 206 497 32
a 146 247 67
a 208 62 39
a 224 109 15
a 302 317 25
a 163 164 47
a 269 96 71
a 435 390 71
a 190 307 64
a 168 2 24
a 103 259 88
a 443 311 68
a 17 430 19
a 482 390 68
a 247 245 74
a 484 37 88
a 376 33 8
a 35 501 60
a 147 280 80
a 196 69 65
a 280 245 35
a 304 407 3
a 69 177 51
a 458 371 96
a 181 282 20
a 102 419 56
a 4 487 35
a 83 240 96
a 498 162 32
a 234 275 16
a 292 113 95
a 417 125 41
a 116 472 43
a 314 113 33
a 116 183 79
a 371 454 78
a 308 437 11
a 260 381 81
a 165 119 21
a 297 53 35
a 271 317 93
a 380 46 93
a 100 219 17
a 508 95 18
a 341 506 64
a 274 366 92
a 432 296 56
a 116 18 75
a 366 460 4
a 434 343 54
a 466 262 11
a 358 382 35
a 334 165 55
a 64 401 63
a 213 252 70
a 234 463 11
a 477 359 13
a 392 500 50
a 354 181 62
a 296 326 82
a 164 92 85
a 193 22 99
a 290 59 87
a 91 253 16
a 349 23 44
a 507 185 73
a 282 5 86
a 231 50 63
a 37 410 90
a 382 356 81
a 435 360 21
a 494 467 94
a 151 51 11
a 351 507 19
a 353 288 72
a 249 401 32
a 329 232 53
a 77 499 89
a 224 106 19
a 353 306 6
a 470 426 93
a 55 257 46
a 114 465 84
a 374 290 14
a 330 152 34
a 31 45 43
a 180 310 84
a 13 415 47
a 422 451 12
a 55 433 7
a 48 17 23
a 274 156 76
a 169 38 32
a 197 326 22
a 203 296 6
a 353 233 2
a 1 490 33
a 437 236 95
a 460 151 57
a 27 164 20
a 87 146 94
a 34 436 65
a 25 65 9
a 154 269 84
a 198 246 78
a 27 70 14
a 257 281 83
a 254 364 25
a 54 324 19
a 201 365 90
a 118 301 35
a 282 234 96
a 21 106 52
a 264 67 5
a 374 322 57
a 236 447 89
a 295 3 63
a 399 489 49
a 440 411 5
a 284 228 8
a 449 342 82
a 408 352 35
a 458 377 47
a 456 223 96
a 202 467 42
a 146 359 52
a 512 459 39
a 81 426 4
a 404 504 48
a 512 349 9
a 224 356 97
a 469 361 56
a 445 36 56
a 87 434 14
a 455 398 92
a 299 14 57
a 385 333 70
a 225 231 6
a 464 374 6
a 177 79 40
a 369 254 56
a 470 164 44
a 501 242 8
a 175 17 90
a 248 363 23
a 488 190 11
a 38 303 87
a 7 416 99
a 502 428 97
a 450 376 78
a 311 346 75
a 498 320 35
a 250 467 30
a 484 466 31
a 64 370 72
a 227 474 74
a 475 186 14
a 483 341 69
a 41 112 12
a 345 264 35
a 419 147 13
a 356 177 19
a 259 287 35
